Toby Alderweireld, 290864, Belgium, 300331539, True, 0, None
Jan Vertonghen, 290904, Belgium, 300331539, True, 0, None
Axel Witsel, 290821, Belgium, 300331539, True, 0, 90
Kevin De Bruyne, 358120, Belgium, 300331539, True, 0, None
Romelu Lukaku, 358112, Belgium, 300331539, True, 0, None
Eden Hazard, 273996, Belgium, 300331539, True, 0, None
Yannick Carrasco, 398653, Belgium, 300331539, True, 0, 74
Dries Mertens, 358114, Belgium, 300331539, True, 0, 83
Thomas Meunier, 358122, Belgium, 300331539, True, 0, None
Dedryck Boyata, 358118, Belgium, 300331539, True, 0, None
Marouane Fellaini, 290902, Belgium, 300331539, False, None, None
Simon Mignolet, 298738, Belgium, 300331539, False, None, None
Koen Casteels, 373315, Belgium, 300331539, False, None, None
Thorgan Hazard, 378834, Belgium, 300331539, False, 83, None
Youri Tielemans, 401444, Belgium, 300331539, False, None, None
Adnan Januzaj, 379910, Belgium, 300331539, False, None, None
Moussa Dembele, 290825, Belgium, 300331539, False, 74, None
Michy Batshuayi, 378835, Belgium, 300331539, False, None, None
Nacer Chadli, 358108, Belgium, 300331539, False, 90, None
Leander Dendoncker, 402015, Belgium, 300331539, False, None, None
Vincent Kompany, 216004, Belgium, 300331539, False, None, None
Thomas Vermaelen, 216880, Belgium, 300331539, False, None, None
Jaime Penedo, 213770, Panama, 300331539, True, 0, None
Michael Murillo, 385031, Panama, 300331539, True, 0, None
Fidel Escobar, 385030, Panama, 300331539, True, 0, None
Roman Torres, 198481, Panama, 300331539, True, 0, None
Gabriel Gomez, 197912, Panama, 300331539, True, 0, None
Blas Perez, 202039, Panama, 300331539, True, 0, 73
Edgar Barcenas, 400416, Panama, 300331539, True, 0, 63
Armando Cooper, 267700, Panama, 300331539, True, 0, None
Eric Davis, 337232, Panama, 300331539, True, 0, None
Anibal Godoy, 269514, Panama, 300331539, True, 0, None
Jose Luis Rodriguez, 411176, Panama, 300331539, True, 0, 63
Harold Cummings, 337231, Panama, 300331539, False, None, None
Gabriel Torres, 239360, Panama, 300331539, False, 63, None
Ismael Diaz, 372342, Panama, 300331539, False, 63, None
Jose Calderon, 198478, Panama, 300331539, False, None, None
Adolfo Machado, 295901, Panama, 300331539, False, None, None
Valentin Pimentel, 392859, Panama, 300331539, False, None, None
Abdiel Arroyo, 337225, Panama, 300331539, False, None, None
Luis Ovalle, 267688, Panama, 300331539, False, None, None
Luis Tejada, 213780, Panama, 300331539, False, 73, None
Ricardo Avila, 411177, Panama, 300331539, False, None, None
Alex Rodriguez, 357006, Panama, 300331539, False, None, None
Felipe Baloy, 201720, Panama, 300331539, False, None, None
Igor Akinfeev, 215017, Russia, 300331495, True, 0, None
Mario Fernandes, 312866, Russia, 300331495, True, 0, None
Ilya Kutepov, 404425, Russia, 300331495, True, 0, None
Sergey Ignashevich, 186787, Russia, 300331495, True, 0, None
Denis Cheryshev, 358883, Russia, 300331495, True, 0, 74
Iury Gazinsky, 379988, Russia, 300331495, True, 0, None
Roman Zobnin, 404429, Russia, 300331495, True, 0, None
Aleksandr Golovin, 371639, Russia, 300331495, True, 0, None
Yury Zhirkov, 216432, Russia, 300331495, True, 0, 86
Alexander Samedov, 216435, Russia, 300331495, True, 0, None
Artem Dzyuba, 358889, Russia, 300331495, True, 0, 79
Andrey Semenov, 379985, Russia, 300331495, False, None, None
Daler Kuziaev, 411572, Russia, 300331495, False, 74, None
Fedor Smolov, 358871, Russia, 300331495, False, 79, None
Andrei Lunev, 411573, Russia, 300331495, False, None, None
Fedor Kudriashov, 404424, Russia, 300331495, False, 86, None
Vladimir Granat, 358046, Russia, 300331495, False, None, None
Alexey Miranchuk, 371765, Russia, 300331495, False, None, None
Anton Miranchuk, 411574, Russia, 300331495, False, None, None
Vladimir Gabulov, 186785, Russia, 300331495, False, None, None
Aleksandr Erokhin, 404421, Russia, 300331495, False, None, None
Igor Smolnikov, 375357, Russia, 300331495, False, None, None
Alan Dzagoev, 302539, Russia, 300331495, False, None, None
Mohamed Elshenawy, 408948, Egypt, 300331495, True, 0, None
Ali Gabr, 401838, Egypt, 300331495, True, 0, None
Ahmed Hegazy, 344640, Egypt, 300331495, True, 0, None
Ahmed Fathi, 303682, Egypt, 300331495, True, 0, None
Tarek Hamed, 395858, Egypt, 300331495, True, 0, None
Marwan Mohsen, 339900, Egypt, 300331495, True, 0, 82
Mohamed Salah, 344654, Egypt, 300331495, True, 0, None
Mohamed Abdelshafy, 356053, Egypt, 300331495, True, 0, None
Mohamed Elneny, 332777, Egypt, 300331495, True, 0, 64
Abdalla Said, 230099, Egypt, 300331495, True, 0, None
Treziguet, 363863, Egypt, 300331495, True, 0, 68
Essam Elhadary, 155050, Egypt, 300331495, False, None, None
Ahmed Elmohamady, 256311, Egypt, 300331495, False, None, None
Omar Gaber, 344652, Egypt, 300331495, False, None, None
Sam Morsy, 407023, Egypt, 300331495, False, None, None
Kahraba, 369215, Egypt, 300331495, False, 82, None
Ayman Ashraf, 306460, Egypt, 300331495, False, None, None
Ramadan Sobhy, 401841, Egypt, 300331495, False, 68, None
Mahmoud Hamdy, 411607, Egypt, 300331495, False, None, None
Sherif Ekramy, 184382, Egypt, 300331495, False, None, None
Shikabala, 230098, Egypt, 300331495, False, None, None
Samir Saad, 312951, Egypt, 300331495, False, None, None
Amr Warda, 363867, Egypt, 300331495, False, 64, None
Thibaut Courtois, 358106, Belgium, 300331551, True, 0, None
Toby Alderweireld, 290864, Belgium, 300331551, True, 0, None
Vincent Kompany, 216004, Belgium, 300331551, True, 0, None
Jan Vertonghen, 290904, Belgium, 300331551, True, 0, None
Axel Witsel, 290821, Belgium, 300331551, True, 0, None
Kevin De Bruyne, 358120, Belgium, 300331551, True, 0, None
Romelu Lukaku, 358112, Belgium, 300331551, True, 0, None
Eden Hazard, 273996, Belgium, 300331551, True, 0, None
Yannick Carrasco, 398653, Belgium, 300331551, True, 0, 65
Dries Mertens, 358114, Belgium, 300331551, True, 0, 65
Thomas Meunier, 358122, Belgium, 300331551, True, 0, None
Thomas Vermaelen, 216880, Belgium, 300331551, False, None, None
Marouane Fellaini, 290902, Belgium, 300331551, False, 65, None
Simon Mignolet, 298738, Belgium, 300331551, False, None, None
Koen Casteels, 373315, Belgium, 300331551, False, None, None
Thorgan Hazard, 378834, Belgium, 300331551, False, None, None
Youri Tielemans, 401444, Belgium, 300331551, False, None, None
Adnan Januzaj, 379910, Belgium, 300331551, False, None, None
Moussa Dembele, 290825, Belgium, 300331551, False, None, None
Dedryck Boyata, 358118, Belgium, 300331551, False, None, None
Michy Batshuayi, 378835, Belgium, 300331551, False, None, None
Nacer Chadli, 358108, Belgium, 300331551, False, 65, None
Leander Dendoncker, 402015, Belgium, 300331551, False, None, None
Eiji Kawashima, 198117, Japan, 300331551, True, 0, None
Gen Shoji, 384847, Japan, 300331551, True, 0, None
Yuto Nagatomo, 291372, Japan, 300331551, True, 0, None
Gaku Shibasaki, 307719, Japan, 300331551, True, 0, 81
Genki Haraguchi, 347718, Japan, 300331551, True, 0, 81
Shinji Kagawa, 268596, Japan, 300331551, True, 0, None
Takashi Inui, 271255, Japan, 300331551, True, 0, None
Yuya Osako, 275136, Japan, 300331551, True, 0, None
Makoto Hasebe, 289027, Japan, 300331551, True, 0, None
Hiroki Sakai, 350003, Japan, 300331551, True, 0, None
Maya Yoshida, 271253, Japan, 300331551, True, 0, None
Naomichi Ueda, 331166, Japan, 300331551, False, None, None
Keisuke Honda, 233500, Japan, 300331551, False, 81, None
Wataru Endo, 395318, Japan, 300331551, False, None, None
Shinji Okazaki, 286278, Japan, 300331551, False, None, None
Takashi Usami, 307739, Japan, 300331551, False, None, None
Masaaki Higashiguchi, 356269, Japan, 300331551, False, None, None
Yoshinori Muto, 384846, Japan, 300331551, False, None, None
Hotaru Yamaguchi, 356466, Japan, 300331551, False, 81, None
Ryota Ohshima, 395327, Japan, 300331551, False, None, None
Tomoaki Makino, 268477, Japan, 300331551, False, None, None
Gotoku Sakai, 321736, Japan, 300331551, False, None, None
Kosuke Nakamura, 331184, Japan, 300331551, False, None, None
David Ospina, 228686, Colombia, 300331542, True, 0, None
Santiago Arias, 315614, Colombia, 300331542, True, 0, 116
Wilmar Barrios, 394377, Colombia, 300331542, True, 0, None
Carlos Sanchez, 280487, Colombia, 300331542, True, 0, 79
Radamel Falcao, 229444, Colombia, 300331542, True, 0, None
Juan Cuadrado, 309714, Colombia, 300331542, True, 0, None
Yerry Mina, 395552, Colombia, 300331542, True, 0, None
Jefferson  Lerma, 395550, Colombia, 300331542, True, 0, 61
Johan Mojica, 394500, Colombia, 300331542, True, 0, None
Juan Quintero, 356704, Colombia, 300331542, True, 0, 88
Davinson Sanchez, 386013, Colombia, 300331542, True, 0, None
Cristian Zapata, 200209, Colombia, 300331542, False, 116, None
Oscar Murillo, 228688, Colombia, 300331542, False, None, None
Carlos Bacca, 349512, Colombia, 300331542, False, 61, None
Abel Aguilar, 198243, Colombia, 300331542, False, None, None
Camilo Vargas, 360642, Colombia, 300331542, False, None, None
Luis Muriel, 339731, Colombia, 300331542, False, 88, None
Mateus Uribe, 398409, Colombia, 300331542, False, 79, None
Farid Diaz, 394417, Colombia, 300331542, False, None, None
Jose Izquierdo, 411341, Colombia, 300331542, False, None, None
Jose Cuadrado, 411340, Colombia, 300331542, False, None, None
James Rodriguez, 269058, Colombia, 300331542, False, None, None
Miguel Borja, 369538, Colombia, 300331542, False, None, None
Jordan Pickford, 336022, England, 300331542, True, 0, None
Kyle Walker, 356750, England, 300331542, True, 0, 113
John Stones, 369434, England, 300331542, True, 0, None
Harry Maguire, 407498, England, 300331542, True, 0, None
Jesse  Lingard, 398743, England, 300331542, True, 0, None
Jordan Henderson, 356189, England, 300331542, True, 0, None
Harry Kane, 369419, England, 300331542, True, 0, None
Raheem Sterling, 336043, England, 300331542, True, 0, 88
Kieran Trippier, 306504, England, 300331542, True, 0, None
Ashley  Young, 299962, England, 300331542, True, 0, 102
Dele Alli, 401298, England, 300331542, True, 0, 81
Danny Rose, 274036, England, 300331542, False, 102, None
Eric  Dier, 369400, England, 300331542, False, 81, None
Jamie Vardy, 400820, England, 300331542, False, 88, None
Jack Butland, 344536, England, 300331542, False, None, None
Danny Welbeck, 274034, England, 300331542, False, None, None
Gary Cahill, 305764, England, 300331542, False, None, None
Phil Jones, 358009, England, 300331542, False, None, None
Marcus Rashford, 401470, England, 300331542, False, 113, None
Ruben Loftus-Cheek, 411303, England, 300331542, False, None, None
Trent Alexander-Arnold, 390761, England, 300331542, False, None, None
Nick Pope, 411304, England, 300331542, False, None, None
Fabian Delph, 306520, England, 300331542, False, None, None
David De Gea, 269859, Spain, 300340184, True, 0, None
Dani Carvajal, 380048, Spain, 300340184, True, 0, None
Gerard Pique, 216973, Spain, 300340184, True, 0, None
Sergio Busquets, 303034, Spain, 300340184, True, 0, None
Andres Iniesta, 183857, Spain, 300340184, True, 0, None
Thiago, 375512, Spain, 300340184, True, 0, 74
Sergio Ramos, 216814, Spain, 300340184, True, 0, None
Jordi Alba, 306954, Spain, 300340184, True, 0, None
Diego Costa, 367920, Spain, 300340184, True, 0, 74
David Silva, 200176, Spain, 300340184, True, 0, 84
Isco, 313374, Spain, 300340184, True, 0, None
Nacho, 400711, Spain, 300340184, False, None, None
Saul, 369190, Spain, 300340184, False, None, None
Koke, 313410, Spain, 300340184, False, None, None
Rodrigo, 337175, Spain, 300340184, False, 84, None
Lucas Vazquez, 400713, Spain, 300340184, False, None, None
Alvaro Odriozola, 407625, Spain, 300340184, False, None, None
Kepa Arrizabalaga, 369110, Spain, 300340184, False, None, None
